,high_season,min_diff,delay_15,period_day
1019,1,-5.0,0,night
1020,1,13.0,0,night
1021,1,17.0,1,night
1022,1,29.0,1,night
1023,1,-5.0,0,night
1024,1,10.0,0,night
1025,1,14.0,0,night
1026,1,2.0,0,afternoon
1027,1,16.0,1,afternoon
1028,1,2.0,0,afternoon
1029,1,7.0,0,afternoon
1030,1,10.0,0,afternoon
1031,1,10.0,0,afternoon
1032,1,13.0,0,afternoon
1033,1,0.0,0,afternoon
1034,1,13.0,0,afternoon
1035,1,5.0,0,afternoon
1036,1,5.0,0,afternoon
1037,1,9.0,0,afternoon
1038,1,10.0,0,afternoon
1039,1,6.0,0,afternoon
1040,1,17.0,1,night
1041,1,15.0,0,afternoon
1042,1,27.0,1,afternoon
1043,1,9.0,0,afternoon
1044,1,21.0,1,afternoon
1045,1,15.0,0,afternoon
1046,1,7.0,0,afternoon
1047,1,9.0,0,afternoon
1048,1,-2.0,0,afternoon
1049,1,18.0,1,afternoon
1050,1,18.0,1,afternoon
1051,1,1.0,0,afternoon
1052,1,2.0,0,afternoon
1053,1,3.0,0,afternoon
1054,1,-1.0,0,afternoon
1055,1,13.0,0,afternoon
1056,1,-1.0,0,afternoon
1057,1,-5.0,0,afternoon
1058,1,60.0,1,night
1059,1,17.0,1,night
1060,1,12.0,0,night
1061,1,19.0,1,night
1062,1,44.0,1,night
1063,1,15.0,0,night
1064,1,15.0,0,night
1065,1,8.0,0,night
1066,1,1.0,0,night
1067,1,46.0,1,morning
1068,1,17.0,1,morning
1069,1,14.0,0,morning
1070,1,10.0,0,morning
1071,1,25.0,1,morning
1072,1,23.0,1,morning
1073,1,0.0,0,morning
1074,1,12.0,0,morning
1075,1,18.0,1,morning
1076,1,18.0,1,afternoon
1077,1,5.0,0,morning
1078,1,-2.0,0,morning
1079,1,38.0,1,morning
1080,1,4.0,0,morning
1081,1,5.0,0,morning
1082,1,35.0,1,morning
1083,1,14.0,0,afternoon
1084,1,3.0,0,afternoon
1085,1,3.0,0,afternoon
1086,1,11.0,0,afternoon
1087,1,15.0,0,afternoon
1088,1,8.0,0,afternoon
1089,1,13.0,0,afternoon
1090,1,15.0,0,afternoon
1091,1,10.0,0,afternoon
1092,1,3.0,0,afternoon
1093,1,1.0,0,afternoon
1094,1,-4.0,0,afternoon
1095,1,14.0,0,afternoon
1096,1,14.0,0,afternoon
1097,1,9.0,0,afternoon
1098,1,5.0,0,afternoon
1099,1,6.0,0,afternoon
1100,1,16.0,1,afternoon
1101,1,4.0,0,afternoon
1102,1,16.0,1,afternoon
1103,1,13.0,0,afternoon
1104,1,32.0,1,afternoon
1105,1,-3.0,0,afternoon
1106,1,0.0,0,afternoon
1107,1,3.0,0,afternoon
1108,1,25.0,1,afternoon
1109,1,28.0,1,afternoon
1110,1,1.0,0,afternoon
1111,1,1.0,0,afternoon
1112,1,17.0,1,afternoon
1113,1,10.0,0,afternoon
1114,1,16.0,1,night
1115,1,6.0,0,night
1116,1,7.0,0,night
1117,1,6.0,0,night
1118,1,12.0,0,night
1119,1,15.0,0,night
1120,1,94.0,1,night
1121,1,19.0,1,night
1122,1,25.0,1,night
1123,1,23.0,1,night
1124,1,17.0,1,night
1125,1,8.0,0,night
1126,1,10.0,0,night
1127,1,26.0,1,night
1128,1,17.0,1,night
1129,1,16.0,1,night
1130,1,28.0,1,night
1131,1,12.0,0,night
1132,1,25.0,1,night
1133,1,2.0,0,night
1134,1,-4.0,0,night
1135,1,13.0,0,night
1136,1,16.0,1,night
1137,1,8.0,0,night
1138,1,8.0,0,night
1139,1,9.0,0,night
1140,1,7.0,0,night
1141,1,12.0,0,night
1142,1,8.0,0,night
1143,1,12.0,0,night
1144,1,12.0,0,night
1145,1,35.0,1,morning
1146,1,11.0,0,morning
1147,1,133.0,1,morning
1148,1,37.0,1,morning
1149,1,13.0,0,morning
1150,1,13.0,0,morning
1151,1,27.0,1,morning
1152,1,159.0,1,morning
1153,1,1.0,0,morning
1154,1,15.0,0,morning
1155,1,2.0,0,morning
1156,1,4.0,0,morning
1157,1,20.0,1,morning
1158,1,14.0,0,morning
1159,1,22.0,1,morning
1160,1,2.0,0,morning
1161,1,12.0,0,morning
1162,1,3.0,0,morning
1163,1,21.0,1,morning
1164,1,16.0,1,morning
1165,1,10.0,0,morning
1166,1,8.0,0,morning
1167,1,19.0,1,morning
1168,1,6.0,0,morning
1169,1,6.0,0,morning
1170,1,13.0,0,morning
1171,1,9.0,0,morning
1172,1,18.0,1,morning
1173,1,6.0,0,morning
1174,1,25.0,1,morning
1175,1,-2.0,0,afternoon
1176,1,43.0,1,night
1177,1,3.0,0,afternoon
1178,1,12.0,0,afternoon
1179,1,6.0,0,afternoon
1180,1,16.0,1,afternoon
1181,1,-1.0,0,afternoon
1182,1,13.0,0,afternoon
1183,1,2.0,0,afternoon
1184,1,8.0,0,afternoon
1185,1,11.0,0,afternoon
1186,1,26.0,1,afternoon
1187,1,0.0,0,afternoon
1188,1,4.0,0,afternoon
1189,1,4.0,0,afternoon
1190,1,18.0,1,afternoon
1191,1,5.0,0,afternoon
1192,1,1.0,0,afternoon
1193,1,-1.0,0,afternoon
1194,1,-2.0,0,afternoon
1195,1,18.0,1,afternoon
1196,1,18.0,1,afternoon
1197,1,7.0,0,afternoon
1198,1,7.0,0,afternoon
1199,1,1.0,0,afternoon
1200,1,37.0,1,afternoon
1201,1,75.0,1,night
1202,1,-3.0,0,night
1203,1,9.0,0,night
1204,1,18.0,1,night
1205,1,12.0,0,night
1206,1,15.0,0,night
1207,1,5.0,0,night
1208,1,14.0,0,night
1209,1,20.0,1,night
1210,1,-7.0,0,night
1211,1,-2.0,0,night
1212,1,-6.0,0,night
1213,1,-2.0,0,night
1214,1,10.0,0,afternoon
1215,1,0.0,0,afternoon
1216,1,5.0,0,morning
1217,1,-6.0,0,afternoon
1218,1,9.0,0,night
1219,1,5.0,0,morning
1220,1,25.0,1,night
1221,1,-5.0,0,morning
1222,1,1.0,0,morning
1223,1,0.0,0,morning
1224,1,-2.0,0,morning
1225,1,-3.0,0,morning
1226,1,1.0,0,morning
1227,1,1.0,0,morning
1228,1,-4.0,0,morning
1229,1,-4.0,0,morning
1230,1,-4.0,0,morning
1231,1,2.0,0,morning
1232,1,-3.0,0,morning
1233,1,2.0,0,morning
1234,1,25.0,1,morning
1235,1,-1.0,0,morning
1236,1,3.0,0,morning
1237,1,-4.0,0,morning
1238,1,4.0,0,morning
1239,1,-3.0,0,morning
1240,1,-1.0,0,morning
1241,1,4.0,0,morning
1242,1,14.0,0,morning
1243,1,-3.0,0,morning
1244,1,-2.0,0,morning
1245,1,-2.0,0,morning
1246,1,0.0,0,morning
1247,1,-2.0,0,morning
1248,1,4.0,0,morning
1249,1,12.0,0,morning
1250,1,0.0,0,morning
1251,1,-2.0,0,morning
1252,1,-3.0,0,afternoon
1253,1,-1.0,0,afternoon
1254,1,35.0,1,afternoon
1255,1,-2.0,0,afternoon
1256,1,0.0,0,afternoon
1257,1,4.0,0,afternoon
1258,1,7.0,0,afternoon
1259,1,53.0,1,afternoon
1260,1,1.0,0,afternoon
1261,1,-3.0,0,afternoon
1262,1,-3.0,0,afternoon
1263,1,-1.0,0,afternoon
1264,1,-3.0,0,afternoon
1265,1,-2.0,0,afternoon
1266,1,-1.0,0,afternoon
1267,1,11.0,0,afternoon
1268,1,10.0,0,afternoon
1269,1,5.0,0,morning
1270,1,-7.0,0,morning
1271,1,-2.0,0,morning
1272,1,8.0,0,morning
1273,1,2.0,0,morning
1274,1,-2.0,0,morning
1275,1,-2.0,0,morning
1276,1,-7.0,0,morning
1277,1,-1.0,0,morning
1278,1,0.0,0,morning
1279,1,-1.0,0,morning
1280,1,11.0,0,morning
1281,1,10.0,0,morning
1282,1,20.0,1,morning
1283,1,10.0,0,morning
1284,1,-2.0,0,morning
1285,1,3.0,0,morning
1286,1,2.0,0,morning
1287,1,1.0,0,morning
1288,1,-1.0,0,morning
1289,1,3.0,0,morning
1290,1,1.0,0,morning
1291,1,-4.0,0,morning
1292,1,-1.0,0,morning
1293,1,6.0,0,morning
1294,1,-1.0,0,morning
1295,1,-3.0,0,morning
1296,1,14.0,0,morning
1297,1,1.0,0,morning
1298,1,-2.0,0,morning
1299,1,11.0,0,morning
1300,1,-1.0,0,afternoon
1301,1,8.0,0,morning
1302,1,-4.0,0,morning
1303,1,-4.0,0,afternoon
1304,1,-4.0,0,morning
1305,1,24.0,1,morning
1306,1,-4.0,0,afternoon
1307,1,1.0,0,morning
1308,1,-3.0,0,morning
1309,1,5.0,0,afternoon
1310,1,-3.0,0,morning
1311,1,-1.0,0,morning
1312,1,-5.0,0,afternoon
1313,1,-1.0,0,morning
1314,1,12.0,0,morning
1315,1,-2.0,0,morning
1316,1,12.0,0,morning
1317,1,6.0,0,morning
1318,1,-3.0,0,morning
1319,1,-1.0,0,morning
1320,1,1.0,0,morning
1321,1,-6.0,0,morning
1322,1,-1.0,0,morning
1323,1,0.0,0,morning
1324,1,0.0,0,morning
1325,1,12.0,0,morning
1326,1,7.0,0,morning
1327,1,7.0,0,morning
1328,1,-1.0,0,morning
1329,1,3.0,0,morning
1330,1,5.0,0,morning
1331,1,-3.0,0,morning
1332,1,0.0,0,morning
1333,1,6.0,0,morning
1334,1,4.0,0,morning
1335,1,-5.0,0,morning
1336,1,-3.0,0,morning
1337,1,8.0,0,morning
1338,1,0.0,0,morning
1339,1,3.0,0,morning
1340,1,21.0,1,morning
1341,1,12.0,0,morning
1342,1,1.0,0,morning
1343,1,0.0,0,morning
1344,1,-4.0,0,afternoon
1345,1,12.0,0,afternoon
1346,1,-4.0,0,afternoon
1347,1,-2.0,0,afternoon
1348,1,-1.0,0,afternoon
1349,1,0.0,0,afternoon
1350,1,-2.0,0,afternoon
1351,1,-6.0,0,afternoon
1352,1,-3.0,0,afternoon
1353,1,2.0,0,afternoon
1354,1,-1.0,0,afternoon
1355,1,3.0,0,afternoon
1356,1,7.0,0,afternoon
1357,1,-7.0,0,afternoon
1358,1,-7.0,0,afternoon
1359,1,9.0,0,afternoon
1360,1,4.0,0,afternoon
1361,1,-5.0,0,afternoon
1362,1,-1.0,0,afternoon
1363,1,1.0,0,afternoon
1364,1,2.0,0,afternoon
1365,1,1.0,0,afternoon
1366,1,10.0,0,afternoon
1367,1,0.0,0,afternoon
1368,1,6.0,0,afternoon
1369,1,0.0,0,afternoon
1370,1,-3.0,0,afternoon
1371,1,-1.0,0,afternoon
1372,1,0.0,0,afternoon
1373,1,-2.0,0,afternoon
1374,1,2.0,0,afternoon
1375,1,0.0,0,afternoon
1376,1,-8.0,0,afternoon
1377,1,-1.0,0,afternoon
1378,1,-4.0,0,afternoon
1379,1,-2.0,0,afternoon
1380,1,-4.0,0,afternoon
1381,1,30.0,1,afternoon
1382,1,15.0,0,afternoon
1383,1,-6.0,0,night
1384,1,-3.0,0,night
1385,1,-2.0,0,night
1386,1,4.0,0,night
1387,1,0.0,0,night
1388,1,3.0,0,night
1389,1,-1.0,0,night
1390,1,-2.0,0,night
1391,1,-3.0,0,night
1392,1,-3.0,0,night
1393,1,0.0,0,night
1394,1,-7.0,0,night
1395,1,-2.0,0,night
1396,1,5.0,0,night
1397,1,26.0,1,night
1398,1,22.0,1,night
1399,1,-2.0,0,night
1400,1,-6.0,0,night
1401,1,2.0,0,night
1402,1,3.0,0,night
1403,1,1.0,0,night
1404,1,3.0,0,night
1405,1,0.0,0,night
1406,1,4.0,0,night
1407,1,11.0,0,night
1408,1,9.0,0,night
1409,1,-2.0,0,night
1410,1,0.0,0,morning
1411,1,-8.0,0,morning
1412,1,-3.0,0,morning
1413,1,0.0,0,morning
1414,1,-4.0,0,morning
1415,1,2.0,0,morning
1416,1,1.0,0,morning
1417,1,-3.0,0,morning
1418,1,-9.0,0,morning
1419,1,3.0,0,morning
1420,1,-1.0,0,morning
1421,1,7.0,0,morning
1422,1,-3.0,0,morning
1423,1,-2.0,0,morning
1424,1,-5.0,0,morning
1425,1,-3.0,0,morning
1426,1,-4.0,0,morning
1427,1,-2.0,0,morning
1428,1,-2.0,0,morning
1429,1,-1.0,0,morning
1430,1,1.0,0,morning
1431,1,-2.0,0,morning
1432,1,-7.0,0,afternoon
1433,1,-4.0,0,afternoon
1434,1,1.0,0,afternoon
1435,1,10.0,0,afternoon
1436,1,4.0,0,afternoon
1437,1,-3.0,0,afternoon
1438,1,-4.0,0,afternoon
1439,1,4.0,0,afternoon
1440,1,-2.0,0,afternoon
1441,1,5.0,0,afternoon
1442,1,9.0,0,afternoon
1443,1,5.0,0,afternoon
1444,1,-2.0,0,afternoon
1445,1,5.0,0,afternoon
1446,1,-4.0,0,afternoon
1447,1,-4.0,0,afternoon
1448,1,-3.0,0,afternoon
1449,1,-9.0,0,afternoon
1450,1,0.0,0,afternoon
1451,1,0.0,0,afternoon
1452,1,-6.0,0,afternoon
1453,1,0.0,0,afternoon
1454,1,-2.0,0,afternoon
1455,1,-1.0,0,afternoon
1456,1,1.0,0,afternoon
1457,1,96.0,1,afternoon
1458,1,0.0,0,afternoon
1459,1,24.0,1,afternoon
1460,1,1.0,0,afternoon
1461,1,13.0,0,afternoon
1462,1,10.0,0,afternoon
1463,1,-4.0,0,morning
1464,1,-5.0,0,morning
1465,1,-1.0,0,morning
1466,1,-3.0,0,morning
1467,1,-3.0,0,morning
1468,1,-4.0,0,morning
1469,1,0.0,0,morning
1470,1,32.0,1,morning
1471,1,2.0,0,morning
1472,1,-3.0,0,morning
1473,1,-2.0,0,morning
1474,1,-1.0,0,morning
1475,1,16.0,1,morning
1476,1,21.0,1,morning
1477,1,14.0,0,morning
1478,1,115.0,1,morning
1479,1,7.0,0,morning
1480,1,2.0,0,morning
1481,1,-2.0,0,morning
1482,1,-3.0,0,morning
1483,1,-2.0,0,morning
1484,1,1.0,0,morning
1485,1,-2.0,0,morning
1486,1,-5.0,0,morning
1487,1,-4.0,0,morning
1488,1,-3.0,0,morning
1489,1,-2.0,0,morning
1490,1,2.0,0,morning
1491,1,4.0,0,morning
1492,1,-2.0,0,morning
1493,1,14.0,0,afternoon
1494,1,-3.0,0,afternoon
1495,1,-1.0,0,afternoon
1496,1,1.0,0,afternoon
1497,1,3.0,0,afternoon
1498,1,0.0,0,morning
1499,1,0.0,0,afternoon
1500,1,-4.0,0,afternoon
1501,1,5.0,0,afternoon
1502,1,-2.0,0,afternoon
1503,1,-5.0,0,afternoon
1504,1,-1.0,0,afternoon
1505,1,-2.0,0,morning
1506,1,1.0,0,afternoon
1507,1,6.0,0,afternoon
1508,1,-2.0,0,afternoon
1509,1,5.0,0,afternoon
1510,1,-1.0,0,afternoon
1511,1,-1.0,0,afternoon
1512,1,4.0,0,morning
1513,1,-5.0,0,afternoon
1514,1,4.0,0,afternoon
1515,1,-2.0,0,afternoon
1516,1,13.0,0,afternoon
1517,1,1.0,0,afternoon
1518,1,0.0,0,afternoon
1519,1,0.0,0,morning
1520,1,-4.0,0,afternoon
1521,1,32.0,1,afternoon
1522,1,-3.0,0,afternoon
1523,1,10.0,0,afternoon
1524,1,-8.0,0,afternoon
1525,1,0.0,0,afternoon
1526,1,45.0,1,afternoon
1527,1,-3.0,0,afternoon
1528,1,-2.0,0,afternoon
1529,1,-2.0,0,afternoon
1530,1,-4.0,0,afternoon
1531,1,-1.0,0,afternoon
1532,1,1.0,0,afternoon
1533,1,-3.0,0,afternoon
1534,1,-1.0,0,afternoon
1535,1,0.0,0,afternoon
1536,1,2.0,0,afternoon
1537,1,-8.0,0,afternoon
1538,1,3.0,0,afternoon
1539,1,-3.0,0,afternoon
1540,1,-3.0,0,afternoon
1541,1,-10.0,0,afternoon
1542,1,-2.0,0,afternoon
1543,1,-5.0,0,afternoon
1544,1,3.0,0,afternoon
1545,1,-4.0,0,afternoon
1546,1,-1.0,0,afternoon
1547,1,3.0,0,afternoon
1548,1,-3.0,0,afternoon
1549,1,1.0,0,afternoon
1550,1,0.0,0,afternoon
1551,1,2.0,0,afternoon
1552,1,-1.0,0,afternoon
1553,1,2.0,0,afternoon
1554,1,4.0,0,afternoon
1555,1,-6.0,0,morning
1556,1,5.0,0,morning
1557,1,0.0,0,morning
1558,1,-2.0,0,morning
1559,1,0.0,0,morning
1560,1,-2.0,0,morning
1561,1,20.0,1,morning
1562,1,0.0,0,morning
1563,1,1.0,0,morning
1564,1,-1.0,0,morning
1565,1,1.0,0,morning
1566,1,-1.0,0,morning
1567,1,5.0,0,morning
1568,1,-4.0,0,morning
1569,1,12.0,0,morning
1570,1,-3.0,0,morning
1571,1,-1.0,0,morning
1572,1,0.0,0,morning
1573,1,-1.0,0,morning
1574,1,-2.0,0,morning
1575,1,0.0,0,morning
1576,1,0.0,0,morning
1577,1,-4.0,0,morning
1578,1,-2.0,0,morning
1579,1,-1.0,0,morning
1580,1,0.0,0,morning
1581,1,3.0,0,morning
1582,1,3.0,0,morning
1583,1,0.0,0,morning
1584,1,-3.0,0,morning
1585,1,-6.0,0,afternoon
1586,1,0.0,0,night
1587,1,0.0,0,night
1588,1,-3.0,0,night
1589,1,8.0,0,night
1590,1,-4.0,0,night
1591,1,10.0,0,night
1592,1,23.0,1,night
1593,1,-1.0,0,night
1594,1,-3.0,0,night
1595,1,14.0,0,night
1596,1,14.0,0,night
1597,1,5.0,0,night
1598,1,3.0,0,night
1599,1,1.0,0,night
1600,1,0.0,0,night
1601,1,11.0,0,night
1602,1,20.0,1,night
1603,1,74.0,1,night
1604,1,26.0,1,night
1605,1,12.0,0,night
1606,1,13.0,0,night
1607,1,2.0,0,night
1608,1,0.0,0,night
1609,1,0.0,0,night
1610,1,13.0,0,night
1611,1,14.0,0,night
1612,1,-2.0,0,night
1613,1,1.0,0,night
1614,1,18.0,1,night
1615,1,4.0,0,night
1616,1,30.0,1,night
1617,1,-2.0,0,afternoon
1618,1,-3.0,0,morning
1619,1,-3.0,0,morning
1620,1,10.0,0,morning
1621,1,2.0,0,morning
1622,1,-1.0,0,morning
1623,1,-2.0,0,morning
1624,1,29.0,1,morning
1625,1,3.0,0,morning
1626,1,2.0,0,morning
1627,1,1.0,0,morning
1628,1,15.0,0,morning
1629,1,-2.0,0,morning
1630,1,18.0,1,morning
1631,1,6.0,0,morning
1632,1,0.0,0,morning
1633,1,11.0,0,morning
1634,1,-5.0,0,morning
1635,1,2.0,0,morning
1636,1,4.0,0,morning
1637,1,1.0,0,morning
1638,1,0.0,0,morning
1639,1,6.0,0,morning
1640,1,0.0,0,morning
1641,1,-6.0,0,morning
1642,1,-1.0,0,morning
1643,1,-3.0,0,morning
1644,1,1.0,0,morning
1645,1,1.0,0,morning
1646,1,6.0,0,morning
1647,1,10.0,0,morning
1648,1,0.0,0,morning
1649,1,-2.0,0,afternoon
1650,1,-3.0,0,afternoon
1651,1,-4.0,0,afternoon
1652,1,-3.0,0,afternoon
1653,1,-3.0,0,afternoon
1654,1,5.0,0,afternoon
1655,1,-2.0,0,afternoon
1656,1,2.0,0,afternoon
1657,1,7.0,0,afternoon
1658,1,9.0,0,afternoon
1659,1,16.0,1,afternoon
1660,1,-2.0,0,afternoon
1661,1,3.0,0,afternoon
1662,1,-1.0,0,afternoon
1663,1,1.0,0,afternoon
1664,1,-4.0,0,afternoon
1665,1,-2.0,0,afternoon
1666,1,-2.0,0,afternoon
1667,1,-4.0,0,afternoon
1668,1,10.0,0,afternoon
1669,1,5.0,0,afternoon
1670,1,2.0,0,afternoon
1671,1,-6.0,0,afternoon
1672,1,3.0,0,afternoon
1673,1,17.0,1,afternoon
1674,1,-4.0,0,afternoon
1675,1,-1.0,0,afternoon
1676,1,16.0,1,afternoon
1677,1,-5.0,0,afternoon
1678,1,-1.0,0,afternoon
1679,1,-2.0,0,night
1680,1,2.0,0,afternoon
1681,1,-1.0,0,afternoon
1682,1,0.0,0,afternoon
1683,1,-5.0,0,night
1684,1,2.0,0,afternoon
1685,1,3.0,0,afternoon
1686,1,-4.0,0,afternoon
1687,1,7.0,0,night
1688,1,-3.0,0,afternoon
1689,1,-1.0,0,afternoon
1690,1,1.0,0,afternoon
1691,1,0.0,0,night
1692,1,-1.0,0,afternoon
1693,1,-1.0,0,afternoon
1694,1,-1.0,0,afternoon
1695,1,-1.0,0,night
1696,1,-3.0,0,morning
1697,1,2.0,0,morning
1698,1,-2.0,0,morning
1699,1,1.0,0,morning
1700,1,-5.0,0,morning
1701,1,-6.0,0,morning
1702,1,3.0,0,morning
1703,1,-2.0,0,morning
1704,1,-4.0,0,morning
1705,1,-5.0,0,morning
1706,1,-3.0,0,morning
1707,1,-4.0,0,morning
1708,1,-2.0,0,morning
1709,1,-1.0,0,morning
1710,1,-1.0,0,morning
1711,1,6.0,0,morning
1712,1,-2.0,0,morning
1713,1,-2.0,0,morning
1714,1,18.0,1,morning
1715,1,4.0,0,morning
1716,1,8.0,0,morning
1717,1,-3.0,0,morning
1718,1,-4.0,0,morning
1719,1,-3.0,0,morning
1720,1,-4.0,0,morning
1721,1,4.0,0,morning
1722,1,104.0,1,morning
1723,1,6.0,0,morning
1724,1,4.0,0,morning
1725,1,-4.0,0,morning
1726,1,-4.0,0,night
1727,1,-2.0,0,afternoon
1728,1,-1.0,0,afternoon
1729,1,5.0,0,afternoon
1730,1,-4.0,0,afternoon
1731,1,-2.0,0,afternoon
1732,1,-5.0,0,afternoon
1733,1,-1.0,0,afternoon
1734,1,5.0,0,afternoon
1735,1,-3.0,0,afternoon
1736,1,5.0,0,afternoon
1737,1,28.0,1,afternoon
1738,1,8.0,0,afternoon
1739,1,30.0,1,afternoon
1740,1,0.0,0,afternoon
1741,1,7.0,0,afternoon
1742,1,2.0,0,afternoon
1743,1,-6.0,0,afternoon
1744,1,10.0,0,afternoon
1745,1,3.0,0,afternoon
1746,1,12.0,0,afternoon
1747,1,81.0,1,afternoon
1748,1,-1.0,0,afternoon
1749,1,2.0,0,afternoon
1750,1,21.0,1,afternoon
1751,1,-1.0,0,afternoon
1752,1,3.0,0,afternoon
1753,1,-3.0,0,morning
1754,1,-9.0,0,morning
1755,1,-1.0,0,morning
1756,1,-1.0,0,morning
1757,1,4.0,0,morning
1758,1,-5.0,0,morning
1759,1,-9.0,0,morning
1760,1,2.0,0,morning
1761,1,-7.0,0,morning
1762,1,4.0,0,morning
1763,1,-5.0,0,morning
1764,1,-1.0,0,morning
1765,1,0.0,0,morning
1766,1,-2.0,0,morning
1767,1,12.0,0,morning
1768,1,-3.0,0,morning
1769,1,-9.0,0,morning
1770,1,-2.0,0,morning
1771,1,-4.0,0,morning
1772,1,1.0,0,morning
1773,1,-3.0,0,morning
1774,1,1.0,0,morning
1775,1,-3.0,0,morning
1776,1,-6.0,0,morning
1777,1,-6.0,0,morning
1778,1,-1.0,0,morning
1779,1,0.0,0,morning
1780,1,3.0,0,morning
1781,1,1.0,0,morning
1782,1,35.0,1,morning
1783,1,-3.0,0,morning
1784,1,37.0,1,morning
1785,1,-1.0,0,morning
1786,1,-2.0,0,morning
1787,1,40.0,1,morning
1788,1,7.0,0,morning
1789,1,1.0,0,morning
1790,1,-2.0,0,afternoon
1791,1,-3.0,0,morning
1792,1,-2.0,0,morning
1793,1,1.0,0,morning
1794,1,0.0,0,morning
1795,1,13.0,0,morning
1796,1,1.0,0,morning
1797,1,0.0,0,afternoon
1798,1,0.0,0,morning
1799,1,-4.0,0,morning
1800,1,-6.0,0,morning
1801,1,-4.0,0,morning
1802,1,-1.0,0,morning
1803,1,-6.0,0,morning
1804,1,1.0,0,afternoon
1805,1,-3.0,0,morning
1806,1,0.0,0,morning
1807,1,3.0,0,morning
1808,1,-1.0,0,morning
1809,1,-2.0,0,morning
1810,1,4.0,0,morning
1811,1,-2.0,0,afternoon
1812,1,0.0,0,morning
1813,1,-2.0,0,morning
1814,1,-7.0,0,afternoon
1815,1,1.0,0,afternoon
1816,1,-2.0,0,afternoon
1817,1,0.0,0,afternoon
1818,1,-1.0,0,afternoon
1819,1,0.0,0,afternoon
1820,1,-3.0,0,afternoon
1821,1,0.0,0,afternoon
1822,1,-3.0,0,afternoon
1823,1,41.0,1,afternoon
1824,1,-2.0,0,afternoon
1825,1,-6.0,0,afternoon
1826,1,-1.0,0,afternoon
1827,1,-5.0,0,afternoon
1828,1,0.0,0,afternoon
1829,1,-3.0,0,afternoon
1830,1,1.0,0,afternoon
1831,1,-2.0,0,afternoon
1832,1,10.0,0,afternoon
1833,1,11.0,0,afternoon
1834,1,6.0,0,afternoon
1835,1,-4.0,0,afternoon
1836,1,4.0,0,afternoon
1837,1,4.0,0,afternoon
1838,1,-9.0,0,afternoon
1839,1,-1.0,0,afternoon
1840,1,19.0,1,afternoon
1841,1,8.0,0,afternoon
1842,1,-5.0,0,afternoon
1843,1,-2.0,0,afternoon
1844,1,9.0,0,afternoon
1845,1,8.0,0,afternoon
1846,1,11.0,0,afternoon
1847,1,43.0,1,afternoon
1848,1,18.0,1,afternoon
1849,1,-7.0,0,afternoon
1850,1,-3.0,0,afternoon
1851,1,36.0,1,afternoon
1852,1,-2.0,0,afternoon
1853,1,8.0,0,afternoon
1854,1,4.0,0,afternoon
1855,1,-2.0,0,afternoon
1856,1,-3.0,0,afternoon
1857,1,-3.0,0,afternoon
1858,1,2.0,0,afternoon
1859,1,3.0,0,afternoon
1860,1,9.0,0,afternoon
1861,1,12.0,0,afternoon
1862,1,-3.0,0,afternoon
1863,1,-5.0,0,afternoon
1864,1,-2.0,0,afternoon
1865,1,-2.0,0,afternoon
1866,1,-4.0,0,afternoon
1867,1,2.0,0,night
1868,1,-4.0,0,night
1869,1,16.0,1,night
1870,1,-1.0,0,night
1871,1,-5.0,0,night
1872,1,-5.0,0,night
1873,1,-2.0,0,night
1874,1,1.0,0,night
1875,1,3.0,0,morning
1876,1,-1.0,0,morning
1877,1,3.0,0,morning
1878,1,-1.0,0,morning
1879,1,-2.0,0,morning
1880,1,-3.0,0,morning
1881,1,1.0,0,morning
1882,1,-2.0,0,morning
1883,1,-4.0,0,morning
1884,1,-4.0,0,morning
1885,1,-5.0,0,morning
1886,1,4.0,0,morning
1887,1,0.0,0,morning
1888,1,31.0,1,morning
1889,1,-5.0,0,morning
1890,1,-1.0,0,morning
1891,1,-4.0,0,morning
1892,1,1.0,0,morning
1893,1,1.0,0,morning
1894,1,4.0,0,morning
1895,1,-3.0,0,morning
1896,1,-1.0,0,morning
1897,1,-5.0,0,morning
1898,1,4.0,0,morning
1899,1,10.0,0,morning
1900,1,4.0,0,morning
1901,1,2.0,0,morning
1902,1,0.0,0,morning
1903,1,-2.0,0,morning
1904,1,-3.0,0,morning
1905,1,-4.0,0,morning
1906,1,2.0,0,morning
1907,1,0.0,0,morning
1908,1,0.0,0,morning
1909,1,1.0,0,morning
1910,1,-2.0,0,morning
1911,1,-2.0,0,morning
1912,1,-5.0,0,morning
1913,1,0.0,0,morning
1914,1,-4.0,0,morning
1915,1,-1.0,0,morning
1916,1,23.0,1,morning
1917,1,-5.0,0,morning
1918,1,2.0,0,morning
1919,1,-1.0,0,morning
1920,1,-6.0,0,morning
1921,1,1.0,0,morning
1922,1,-3.0,0,morning
1923,1,1.0,0,morning
1924,1,-6.0,0,morning
1925,1,-1.0,0,morning
1926,1,-4.0,0,morning
1927,1,0.0,0,morning
1928,1,-1.0,0,morning
1929,1,3.0,0,morning
1930,1,0.0,0,morning
1931,1,-1.0,0,morning
1932,1,6.0,0,morning
1933,1,-2.0,0,afternoon
1934,1,-8.0,0,afternoon
1935,1,1.0,0,afternoon
1936,1,5.0,0,afternoon
1937,1,-3.0,0,afternoon
1938,1,73.0,1,afternoon
1939,1,-6.0,0,afternoon
1940,1,9.0,0,afternoon
1941,1,4.0,0,afternoon
1942,1,-3.0,0,afternoon
1943,1,-3.0,0,afternoon
1944,1,-3.0,0,afternoon
